Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,FUR LNLG,FUR LNLGIS,FUR LNLGOGIS
NIU,2017,-1.26086,0.34337,-1.05643,0.275148,-1.22079,0.243038,-1.26187,0.43387200000000004,-1.2608700000000002,0.34337,-1.05644,0.275148,-1.22079,0.243038,-1.26187,0.43387200000000004,-1.24609,0.34337,-1.04166,0.275148,-1.20602,0.243038,-1.2471,0.43387200000000004,-4.84204e-06,9.68408e-06,0.0,0.0,0.014776300000000001,0.0,0.38,0.42,0.05,0.46,0.42
NIU,2018,-1.19632,0.472058,-0.995715,0.311886,-1.2518799999999999,0.458484,-1.4832100000000001,0.532195,-1.19632,0.472058,-0.9957159999999999,0.311886,-1.2518799999999999,0.458484,-1.4832100000000001,0.532195,-1.18035,0.472058,-0.9797450000000001,0.311886,-1.23591,0.458484,-1.4672399999999999,0.532195,-1.8043400000000003e-06,3.6086900000000004e-06,0.0,0.0,0.0159719,0.0,0.4,0.42,0.05,0.46,0.42
NIU,2019,-1.0080200000000001,0.233048,-1.0103600000000001,0.20165,-1.0816299999999999,0.358048,-1.0649,0.5180899999999999,-1.0080200000000001,0.233048,-1.01037,0.20165,-1.0816299999999999,0.358048,-1.0649,0.5180899999999999,-0.9914639999999999,0.233048,-0.9938110000000001,0.20165,-1.06508,0.358048,-1.04834,0.5180899999999999,-3.5744300000000004e-06,7.148860000000001e-06,0.0,0.0,0.016555900000000002,0.0,-0.0,0.42,0.05,0.46,0.42
NIU,2020,-0.9203049999999999,0.22330100000000003,-1.0012299999999998,0.202647,-1.12199,0.374008,-1.20885,0.43153100000000005,-0.920309,0.22330100000000003,-1.0012299999999998,0.202647,-1.12199,0.374008,-1.20885,0.43153100000000005,-0.909839,0.22330100000000003,-0.990763,0.202647,-1.11152,0.374008,-1.19838,0.43153100000000005,-3.764e-06,7.528e-06,0.0,0.0,0.0104706,0.0,-0.2,0.42,0.05,0.46,0.42
NIU,mean,-1.04861,0.22147199999999997,-1.0825200000000001,0.261681,-1.25458,0.36486399999999997,-1.2060899999999999,0.36950900000000003,-1.04862,0.22147199999999997,-1.08253,0.261681,-1.25458,0.36486399999999997,-1.2060899999999999,0.36950900000000003,-1.03435,0.22147199999999997,-1.06826,0.261681,-1.24031,0.36486399999999997,-1.19182,0.36950900000000003,-3.764e-06,7.528e-06,0.0,0.0,0.014270699999999999,0.0,-0.11,0.42,0.05,0.46,0.42
NLD,2015,-23.5255,21.4457,-32.9638,10.8017,-32.0815,25.019,-32.4425,16.2139,1.3053700000000001,21.4457,-8.133,10.8017,-7.2506699999999995,25.019,-7.61165,16.2139,188.104,21.1818,178.665,10.2679,179.548,24.7932,179.187,15.8632,-2.14305,3.11365,26.9739,8.09217,186.798,3.35375,-0.44,0.42,0.24,0.4,0.33
NLD,2016,-34.386,19.2024,-40.7879,8.76759,-30.5021,13.3901,-36.4238,11.5763,-9.4105,19.2024,-15.8124,8.76759,-5.5265699999999995,13.3901,-11.4483,11.5763,178.364,18.9059,171.96200000000002,8.09751,182.248,12.9613,176.326,11.0774,-1.9983799999999998,2.8243,26.9739,8.09217,187.774,3.3616699999999997,-0.34,0.42,0.24,0.4,0.33
NLD,2017,-33.1443,20.6568,-35.6873,6.33547,-33.0872,10.747,-34.4622,11.1785,-8.11072,20.6568,-10.6537,6.33547,-8.0536,10.747,-9.42859,11.1785,176.907,20.3885,174.364,5.39661,176.96400000000003,10.2217,175.58900000000003,10.6745,-1.9402700000000002,2.7080900000000003,26.9739,8.09217,185.017,3.31885,-0.11,0.42,0.24,0.4,0.33
NLD,2018,-25.0332,13.0319,-39.3857,9.69173,-30.2287,21.7569,-28.0113,18.6944,-0.09680369999999999,13.0319,-14.4493,9.69173,-5.2923,21.7569,-3.07492,18.6944,181.896,12.6022,167.544,9.10576,176.701,21.5023,178.918,18.3975,-2.0375099999999997,2.90257,26.9739,8.09217,181.993,3.31885,-1.78,0.42,0.24,0.4,0.33
NLD,2019,-37.3693,5.13711,-33.347,7.694319999999999,-35.7868,7.48464,-44.1597,10.363,-11.8779,5.13711,-7.855639999999999,7.694319999999999,-10.2955,7.48464,-18.6683,10.363,166.06599999999997,3.89131,170.088,6.92495,167.649,6.6912,159.276,9.80535,-1.48253,1.7926099999999998,26.9739,8.09217,177.94400000000002,3.35375,0.41,0.42,0.24,0.4,0.33
NLD,2020,-40.9249,5.95034,-33.6879,5.97119,-36.039,5.97361,-38.9038,5.07304,-15.8714,5.95034,-8.63438,5.97119,-10.9855,5.97361,-13.8503,5.07304,149.719,4.91517,156.95600000000002,4.94039,154.605,4.94332,151.74,3.80632,-1.92035,2.66824,26.9739,8.09217,165.59099999999998,3.35375,1.24,0.42,0.24,0.4,0.33
NLD,mean,-35.8475,15.1372,-34.872,9.428989999999999,-32.2021,12.7896,-32.9963,12.942,-10.794,12.5113,-9.818489999999999,4.037719999999999,-7.14853,9.53785,-7.94279,9.74123,170.05900000000003,12.0563,171.03400000000002,2.26375,173.704,8.93264,172.91,9.14948,-1.92035,2.66824,26.9739,8.09217,180.85299999999998,3.34344,0.07,0.42,0.24,0.4,0.33
NOR,2015,-70.4435,73.9092,-13.6927,64.9794,-23.2307,52.1942,-46.5062,46.9561,-86.9849,73.9092,-30.2341,64.9794,-39.772,52.1942,-63.0476,46.9561,-36.7357,73.9032,20.015,64.9726,10.4771,52.1857,-12.7984,46.9467,-20.9048,3.22471,4.3634,1.30902,50.2491,0.9394,0.62,0.19,0.2,0.26,0.29
NOR,2016,-6.25201,34.7664,-43.6421,37.1213,-17.4989,70.6236,-20.3367,60.7159,-21.9322,34.7664,-59.3223,37.1213,-33.1792,70.6236,-36.0169,60.7159,22.3648,34.7569,-15.0253,37.1124,11.1178,70.6189,8.28009,60.7104,-20.0436,4.94701,4.3634,1.30902,44.297,0.8139270000000001,-0.51,0.19,0.2,0.26,0.29
NOR,2017,-0.13542300000000002,35.4622,-35.6244,37.0213,-0.343565,42.8776,-11.7067,63.1913,-16.2766,35.4622,-51.7656,37.0213,-16.4848,42.8776,-27.8479,63.1913,34.8851,35.4496,-0.6039100000000001,37.0092,34.6769,42.8671,23.3138,63.1843,-20.5046,4.02503,4.3634,1.30902,51.1617,0.946293,-0.86,0.19,0.2,0.26,0.29
NOR,2018,-35.3495,45.2164,-40.2328,30.402,-41.5733,29.2925,-39.2883,49.7023,-51.3032,45.2164,-56.1866,30.402,-57.5271,29.2925,-55.2421,49.7023,0.0632011,45.2065,-4.820119999999999,30.3873,-6.16066,29.2772,-3.87563,49.6933,-20.3172,4.399859999999999,4.3634,1.30902,51.3664,0.946293,-0.12,0.19,0.2,0.26,0.29
NOR,2019,-16.8721,26.0408,-48.198,36.482,-38.8842,24.6106,-31.3704,45.4389,-31.202,26.0408,-62.5278,36.482,-53.214,24.6106,-45.7002,45.4389,18.5281,26.0239,-12.7978,36.4699,-3.4839599999999997,24.5927,4.02984,45.4292,-18.6933,7.6477,4.3634,1.30902,49.7301,0.9394,-0.61,0.19,0.2,0.26,0.29
NOR,2020,-43.5588,30.485,-37.1887,42.7462,-46.9756,13.8334,-53.2664,72.7535,-59.288,30.485,-52.918,42.7462,-62.7049,13.8334,-68.9957,72.7535,-14.9263,30.4705,-8.55622,42.7359,-18.3432,13.8014,-24.6339,72.7474,-20.0927,4.84886,4.3634,1.30902,44.3618,0.9394,0.2,0.19,0.2,0.26,0.29
NOR,mean,-31.1235,33.507,-35.1907,22.1883,-30.137,22.1355,-28.9927,44.4277,-46.8528,33.1284,-50.92,21.6124,-45.8663,21.5582,-44.7219,44.1429,1.6748900000000002,33.1156,-2.39227,21.5927,2.66135,21.5385,3.80575,44.1333,-20.0927,4.84886,4.3634,1.30902,48.5277,0.9207860000000001,-0.09,0.19,0.2,0.26,0.29
NPL,2015,-12.3372,70.6555,-6.92585,42.0562,-14.2853,26.3442,-14.6572,33.8924,-25.08,70.6555,-19.6687,42.0562,-27.0281,26.3442,-27.4,33.8924,-17.6192,70.6521,-12.2079,42.0506,-19.5673,26.3352,-19.9393,33.8854,-15.6379,12.7074,2.89512,0.8685350000000001,7.4607600000000005,0.68919,0.12,0.02,0.38,0.45,0.38
NPL,2016,13.4147,42.5864,10.2208,43.0739,11.5996,42.052,9.955219999999999,53.0204,1.11827,42.5864,-2.07563,43.0739,-0.6967949999999999,42.052,-2.34122,53.0204,9.028039999999999,42.5749,5.83415,43.0625,7.21298,42.0403,5.56856,53.0111,-15.1916,13.6002,2.89512,0.8685350000000001,7.90977,0.9902709999999999,-0.12,0.02,0.38,0.45,0.38
NPL,2017,5.09315,50.3044,-8.588330000000001,26.8231,-6.789960000000001,40.6157,-10.097,35.7464,-8.33325,50.3044,-22.0147,26.8231,-20.2164,40.6157,-23.5234,35.7464,-0.230237,50.2916,-13.9117,26.7991,-12.1133,40.5998,-15.4204,35.7284,-16.3215,11.3403,2.89512,0.8685350000000001,8.103010000000001,1.1347,-0.42,0.02,0.38,0.45,0.38
NPL,2018,6.79575,46.2036,4.848990000000001,20.9489,5.62878,32.3927,-13.887,54.2007,-5.20899,46.2036,-7.15574,20.9489,-6.37596,32.3927,-25.8917,54.2007,4.49285,46.1896,2.5461,20.9181,3.32588,32.3728,-16.1899,54.1889,-14.8999,14.1836,2.89512,0.8685350000000001,9.701839999999999,1.1347,-0.04,0.02,0.38,0.45,0.38
NPL,2019,9.94115,39.4737,7.73033,19.9127,6.2722,23.6217,6.599260000000001,27.7707,-2.3494,39.4737,-4.560219999999999,19.9127,-6.01835,23.6217,-5.69128,27.7707,8.14883,39.4677,5.93801,19.9008,4.4798800000000005,23.6116,4.80694,27.7621,-15.1857,13.612,2.89512,0.8685350000000001,10.4982,0.68919,-0.07,0.02,0.38,0.45,0.38
NPL,2020,16.3289,48.3433,0.559567,30.6615,16.0841,28.1735,-11.4716,52.5918,3.7766900000000003,48.3433,-11.9926,30.6615,3.5319599999999998,28.1735,-24.0238,52.5918,13.5078,48.3384,-2.26152,30.6537,13.2631,28.165,-14.2927,52.5873,-15.4473,13.0887,2.89512,0.8685350000000001,9.7311,0.68919,-0.31,0.02,0.38,0.45,0.38
NPL,mean,9.33315,44.7128,2.54166,25.4531,-0.670621,36.9788,-9.499,41.769,-3.21904,42.7454,-10.0105,21.8126,-13.2228,34.5741,-22.0512,39.6558,5.68175,42.7361,-1.10974,21.7945,-4.322019999999999,34.5626,-13.1504,39.6459,-15.4473,13.0887,2.89512,0.8685350000000001,8.900789999999999,0.8878739999999999,-0.37,0.02,0.38,0.45,0.38
NRU,2015,0.0975488,0.202803,0.102576,0.139125,0.13492200000000001,0.205502,0.0424463,0.357109,0.0975467,0.202803,0.102574,0.139125,0.13492,0.205502,0.042444300000000004,0.357109,0.12278299999999999,0.202726,0.12781099999999998,0.139014,0.160157,0.205427,0.06768049999999999,0.357066,-2.01097e-06,4.02195e-06,0.0,0.0,0.0252363,0.005555,0.05,0.13,-0.01,0.11,0.15
NRU,2016,0.179848,0.193323,0.185677,0.10032,0.209744,0.15758699999999998,0.0514331,0.248761,0.179846,0.193323,0.185674,0.10032,0.209742,0.15758699999999998,0.05143060000000001,0.248761,0.206794,0.193272,0.21262199999999998,0.100221,0.23669,0.157524,0.0783786,0.24872199999999997,-2.53636e-06,5.07273e-06,0.0,0.0,0.0269481,0.004444,0.07,0.13,-0.01,0.11,0.15
NRU,2017,0.325162,0.224142,0.399771,0.230384,0.24925100000000003,0.212221,0.0162607,0.350483,0.32516,0.224142,0.39976799999999996,0.230384,0.249248,0.212221,0.0162582,0.350483,0.352652,0.22409,0.42726099999999995,0.230334,0.27674099999999996,0.212166,0.0437506,0.35045,-2.56052e-06,5.12104e-06,0.0,0.0,0.027492400000000004,0.00481433,0.8,0.13,-0.01,0.11,0.15
NRU,2018,0.225385,0.149963,0.173426,0.12623299999999998,0.22304899999999997,0.197627,0.015105600000000002,0.210984,0.225384,0.149963,0.173426,0.12623299999999998,0.223048,0.197627,0.0151046,0.210984,0.2591,0.149885,0.20714200000000002,0.126141,0.256764,0.197568,0.0488209,0.210929,-9.54156e-07,1.90831e-06,0.0,0.0,0.0337163,0.00481433,-0.95,0.13,-0.01,0.11,0.15
NRU,2019,0.12425,0.135685,0.11364300000000001,0.15154,0.157596,0.175208,-0.03948,0.202129,0.124248,0.135685,0.113641,0.15154,0.157594,0.175208,-0.0394819,0.202129,0.16121300000000002,0.135572,0.150607,0.15143800000000002,0.19455899999999998,0.175119,-0.00251645,0.202052,-1.89019e-06,3.78039e-06,0.0,0.0,0.0369655,0.005555,-0.12,0.13,-0.01,0.11,0.15
NRU,2020,0.135441,0.0773154,0.179554,0.23233499999999999,0.180659,0.24356799999999998,-0.12059,0.147925,0.135439,0.0773154,0.179552,0.23233499999999999,0.18065699999999998,0.24356799999999998,-0.120592,0.147925,0.16855499999999998,0.0771156,0.212668,0.232269,0.213773,0.24350500000000003,-0.0874755,0.147821,-1.9904400000000003e-06,3.980880000000001e-06,0.0,0.0,0.0331164,0.005555,0.89,0.13,-0.01,0.11,0.15
NRU,mean,0.187002,0.13835899999999998,0.219334,0.0828372,0.24535300000000002,0.138267,0.0659653,0.235056,0.187,0.13835899999999998,0.21933200000000003,0.0828372,0.245351,0.138267,0.0659633,0.235056,0.217579,0.138264,0.24991100000000002,0.0826786,0.27593,0.138172,0.09654249999999999,0.235,-1.9904400000000003e-06,3.980880000000001e-06,0.0,0.0,0.030579099999999998,0.00512294,0.62,0.13,-0.01,0.11,0.15
NZL,2015,1.9566700000000001,73.8929,74.187,93.9483,84.419,80.1943,98.4121,142.951,-11.7445,73.8929,60.4859,93.9483,70.7179,80.1943,84.711,142.951,25.1358,73.8897,97.3662,93.9457,107.598,80.1913,121.59100000000001,142.94899999999998,-18.6704,3.46585,4.96926,1.49078,36.8803,0.6954199999999999,0.85,0.55,0.05,0.57,0.61
NZL,2016,-7.61595,109.102,65.4636,79.9924,117.126,164.709,161.721,95.0699,-18.7349,109.102,54.3447,79.9924,106.007,164.709,150.602,95.0699,17.4014,109.1,90.481,79.9896,142.143,164.708,186.739,95.0675,-16.0882,1.69855,4.96926,1.49078,36.1363,0.6743,0.94,0.55,0.05,0.57,0.61
NZL,2017,-36.6453,33.2878,72.9585,80.3309,38.962,57.323,58.0457,90.5846,-49.5281,33.2878,60.0756,80.3309,26.0792,57.323,45.1628,90.5846,-13.2377,33.2809,96.366,80.328,62.3696,57.319,81.4533,90.582,-17.8521,1.8292700000000002,4.96926,1.49078,36.2904,0.679433,2.15,0.55,0.05,0.57,0.61
NZL,2018,-21.4556,56.4506,51.1103,94.6253,42.7925,88.674,137.234,133.053,-33.1564,56.4506,39.4095,94.6253,31.0917,88.674,125.53399999999999,133.053,2.60209,56.4465,75.168,94.6229,66.8502,88.6714,161.292,133.05100000000002,-16.67,0.5348430000000001,4.96926,1.49078,35.7585,0.679433,0.7,0.55,0.05,0.57,0.61
NZL,2019,-10.0843,65.3642,29.7805,80.8093,87.8981,130.915,142.716,191.22400000000002,-24.4946,65.3642,15.3701,80.8093,73.4878,130.915,128.306,191.22400000000002,12.7553,65.3605,52.62,80.8064,110.738,130.91299999999998,165.55599999999998,191.22299999999998,-19.3796,4.88425,4.96926,1.49078,37.2499,0.6954199999999999,0.62,0.55,0.05,0.57,0.61
NZL,2020,-15.6934,26.5235,70.5383,86.4536,40.6884,80.1419,177.762,152.749,-28.4562,26.5235,57.7755,86.4536,27.9256,80.1419,164.99900000000002,152.749,5.3874,26.5143,91.6191,86.4508,61.7692,80.1389,198.842,152.747,-17.7321,2.48255,4.96926,1.49078,33.8436,0.6954199999999999,0.84,0.55,0.05,0.57,0.61
NZL,mean,-10.7181,58.7921,66.5145,77.3879,67.2346,86.7753,134.86,112.56200000000001,-23.481,58.7207,53.7517,77.3338,54.4718,86.727,122.098,112.525,12.5455,58.7167,89.7782,77.3307,90.4983,86.7243,158.124,112.523,-17.7321,2.48255,4.96926,1.49078,36.0265,0.686571,1.21,0.55,0.05,0.57,0.61
OMN,2015,1.9748,5.53408,0.57482,6.748810000000001,2.13381,6.427309999999999,1.8183,6.8102,4.08631,5.53408,2.68633,6.748810000000001,4.24533,6.427309999999999,3.92982,6.8102,50.3772,4.0838,48.9772,5.62119,50.5362,5.23084,50.2207,5.69475,-0.08340399999999999,0.0732169,2.19492,0.658475,46.2909,3.7347900000000003,-0.54,0.02,0.06,0.01,0.08
OMN,2016,1.6370799999999999,5.09912,0.83605,5.571969999999999,0.7901600000000001,7.242,0.678215,5.25059,3.72491,5.09912,2.92388,5.571969999999999,2.87799,7.242,2.76605,5.25059,51.7769,3.5604199999999997,50.9759,4.2098,50.93,6.25477,50.8181,3.7741599999999997,-0.10708699999999999,0.120584,2.19492,0.658475,48.052,3.65027,-0.4,0.02,0.06,0.01,0.08
OMN,2017,2.9819400000000003,4.834919999999999,2.6401,6.4542,4.089580000000001,6.46795,2.01455,6.464980000000001,5.00979,4.834919999999999,4.66795,6.4542,6.117430000000001,6.46795,4.0424,6.464980000000001,54.3164,2.74916,53.9746,5.08312,55.424,5.100569999999999,53.349,5.09681,-0.16707,0.24054899999999999,2.19492,0.658475,49.3066,3.97725,-0.13,0.02,0.06,0.01,0.08
OMN,2018,1.88647,5.40457,0.318283,4.71818,0.786917,4.91287,-0.5029100000000001,5.97166,3.95537,5.40457,2.3871900000000004,4.71818,2.85582,4.91287,1.566,5.97166,54.4209,3.65935,52.8527,2.5382599999999997,53.3214,2.88406,52.0315,4.45446,-0.12600999999999998,0.158429,2.19492,0.658475,50.4655,3.97725,-0.48,0.02,0.06,0.01,0.08
OMN,2019,2.57911,4.92892,2.63037,7.81146,1.94012,7.98567,1.8588900000000002,5.7991,4.5974900000000005,4.92892,4.64876,7.81146,3.95851,7.98567,3.8772699999999998,5.7991,57.4948,3.2164599999999997,57.5461,6.86078,56.8559,7.0585,56.7746,4.436319999999999,-0.176533,0.259474,2.19492,0.658475,52.8974,3.7347900000000003,0.02,0.02,0.06,0.01,0.08
OMN,2020,2.2407,4.80665,2.9156299999999997,7.881460000000001,1.30834,6.23136,0.8434149999999999,5.3348,4.3036,4.80665,4.97853,7.881460000000001,3.37123,6.23136,2.90631,5.3348,52.8791,3.02577,53.5541,6.94038,51.9468,4.98811,51.4819,3.80939,-0.132021,0.170451,2.19492,0.658475,48.5755,3.7347900000000003,0.26,0.02,0.06,0.01,0.08
OMN,mean,1.51229,4.99486,1.0521200000000002,6.75426,0.8020520000000001,6.792730000000001,0.241274,5.7812,3.5751800000000005,4.94833,3.11502,6.71992,2.86495,6.758589999999999,2.30417,5.74105,52.8398,3.16772,52.3797,5.54128,52.1296,5.5881099999999995,51.5688,4.3021,-0.132021,0.170451,2.19492,0.658475,49.2647,3.8015199999999996,-0.25,0.02,0.06,0.01,0.08
PAK,2015,33.3033,65.8408,42.4369,52.991,30.6299,71.0117,22.0647,111.59200000000001,24.7806,65.8408,33.9141,52.991,22.1071,71.0117,13.542,111.59200000000001,216.178,63.5368,225.312,50.0996,213.505,68.881,204.94,110.24799999999999,-6.41538,8.44011,-2.10733,-0.632199,191.398,17.2649,0.16,0.02,0.3,0.3,0.14
PAK,2016,-0.8024399999999999,74.8445,85.6277,144.668,71.8488,180.172,46.1833,181.36700000000002,-7.2035800000000005,74.8445,79.2266,144.668,65.4477,180.172,39.7821,181.36700000000002,219.271,71.9544,305.70099999999996,143.194,291.922,178.99,266.257,180.19400000000002,-4.29381,4.196969999999999,-2.10733,-0.632199,226.475,20.5979,0.75,0.02,0.3,0.3,0.14
PAK,2017,33.9539,63.4839,86.9988,100.711,80.5277,129.02700000000002,49.1739,134.734,27.9525,63.4839,80.9974,100.711,74.5263,129.02700000000002,43.1724,134.734,284.177,58.9252,337.222,97.9015,330.751,126.846,299.397,132.64700000000002,-3.89413,3.3976,-2.10733,-0.632199,256.225,23.6228,0.63,0.02,0.3,0.3,0.14
PAK,2018,21.2872,53.3681,102.824,122.835,61.9482,149.162,39.377,154.185,15.764,53.3681,97.3004,122.835,56.425,149.162,33.8538,154.185,290.018,47.8552,371.555,120.542,330.67900000000003,147.279,308.108,152.364,-3.4158800000000005,2.4411,-2.10733,-0.632199,274.254,23.6228,0.78,0.02,0.3,0.3,0.14
PAK,2019,-0.255897,68.9394,107.948,127.54700000000001,59.6508,144.481,34.0045,186.97799999999998,-5.9623099999999996,68.9394,102.242,127.54700000000001,53.9444,144.481,28.2981,186.97799999999998,268.647,66.7425,376.851,126.37299999999999,328.55400000000003,143.446,302.907,186.179,-3.5990800000000003,2.8075200000000002,-2.10733,-0.632199,274.60900000000004,17.2649,1.17,0.02,0.3,0.3,0.14
PAK,2020,13.895,57.5188,96.3319,93.4139,83.2454,138.70600000000002,32.5945,88.7898,7.46402,57.5188,89.9009,93.4139,76.8144,138.70600000000002,26.1635,88.7898,262.442,54.8665,344.879,91.8046,331.793,137.627,281.142,87.0951,-4.32365,4.25666,-2.10733,-0.632199,254.97799999999998,17.2649,0.65,0.02,0.3,0.3,0.14
PAK,mean,14.6424,66.8683,80.6419,131.181,64.6321,151.084,27.8545,174.084,8.21136,66.7297,74.2109,131.11,58.2012,151.023,21.4235,174.03099999999998,254.535,63.6809,320.534,129.585,304.524,149.701,267.747,172.885,-4.32365,4.25666,-2.10733,-0.632199,246.32299999999998,19.9397,0.62,0.02,0.3,0.3,0.14
PAN,2015,3.44653,14.9489,-3.6806400000000004,17.1774,-5.31228,22.7645,-18.8793,33.6151,-2.67278,14.9489,-9.79996,17.1774,-11.4316,22.7645,-24.9986,33.6151,6.22564,14.9086,-0.901538,17.1423,-2.5331799999999998,22.7381,-16.1002,33.5972,-7.438269999999999,7.1921,1.31895,0.395685,8.89842,1.0973,-0.58,0.02,0.06,0.08,0.17
PAN,2016,9.24912,11.1139,7.7354199999999995,13.3856,-0.869399,9.84262,-29.2616,25.0819,3.28433,11.1139,1.77063,13.3856,-6.8341899999999995,9.84262,-35.2264,25.0819,12.1538,11.0637,10.6401,13.344,2.03531,9.785910000000001,-26.3569,25.0597,-7.283739999999999,7.5011600000000005,1.31895,0.395685,8.8695,1.05508,-0.09,0.02,0.06,0.08,0.17
PAN,2017,0.694918,13.394,9.43623,23.4177,-13.1421,16.9644,-31.2187,21.5534,-6.597689999999999,13.394,2.14362,23.4177,-20.4347,16.9644,-38.5113,21.5534,2.2859700000000003,13.3405,11.0273,23.3872,-11.551,16.9222,-29.6276,21.5202,-8.61156,4.84553,1.31895,0.395685,8.88366,1.19507,0.35,0.02,0.06,0.08,0.17
PAN,2018,-0.48181,10.4394,-0.659227,15.0817,-4.63687,14.4779,-23.9601,35.4022,-6.862139999999999,10.4394,-7.039560000000001,15.0817,-11.0172,14.4779,-30.3404,35.4022,2.20028,10.3708,2.0228599999999997,15.0342,-1.95478,14.4285,-21.278,35.3821,-7.69928,6.67007,1.31895,0.395685,9.06242,1.19507,-0.01,0.02,0.06,0.08,0.17
PAN,2019,2.97743,6.19792,6.0877300000000005,12.9107,6.71318,20.8975,-16.7866,25.4298,-3.30122,6.19792,-0.19092699999999999,12.9107,0.43452799999999997,20.8975,-23.0653,25.4298,5.97754,6.10002,9.08783,12.864,9.713289999999999,20.8687,-13.7865,25.4061,-7.59761,6.87343,1.31895,0.395685,9.27876,1.0973,0.19,0.02,0.06,0.08,0.17
PAN,2020,3.22851,9.790939999999999,5.2401800000000005,23.7898,5.31973,26.0408,-16.6659,18.6384,-3.17863,9.790939999999999,-1.16696,23.7898,-1.08741,26.0408,-23.073,18.6384,5.02501,9.72926,7.036689999999999,23.7645,7.1162399999999995,26.0176,-14.8694,18.6061,-7.726089999999999,6.616460000000001,1.31895,0.395685,8.20365,1.0973,0.09,0.02,0.06,0.08,0.17
PAN,mean,0.757166,11.3825,2.61597,16.1573,5.35417,12.4385,-21.1329,24.2827,-5.64997,9.25346,-3.7911699999999997,14.7352,-1.0529700000000002,10.5253,-27.5401,23.3606,3.2160900000000003,9.185080000000001,5.0749,14.6923,7.8131,10.4652,-18.674,23.3336,-7.726089999999999,6.616460000000001,1.31895,0.395685,8.86607,1.12285,0.1,0.02,0.06,0.08,0.17
PER,2015,92.2643,450.592,-1042.21,946.123,-1029.8,994.677,-764.46,455.27099999999996,24.4467,450.592,-1110.03,946.123,-1097.62,994.677,-832.2769999999999,455.27099999999996,76.0155,450.566,-1058.46,946.11,-1046.05,994.665,-780.709,455.245,-76.9119,11.6724,9.09437,2.72831,51.5688,4.89729,-2.4,0.17,0.68,0.65,0.71
PER,2016,134.436,244.025,-988.561,537.431,-793.503,584.275,-473.365,224.803,75.5084,244.025,-1047.49,537.431,-852.431,584.275,-532.293,224.803,131.54399999999998,243.968,-991.454,537.405,-796.3960000000001,584.251,-476.25800000000004,224.74099999999999,-68.0223,6.10692,9.09437,2.72831,56.0352,5.268730000000001,-1.75,0.17,0.68,0.65,0.71
PER,2017,-120.979,319.79900000000004,-656.822,757.122,-663.434,865.543,-524.89,288.719,-180.71599999999998,319.79900000000004,-716.559,757.122,-723.171,865.543,-584.627,288.719,-125.027,319.755,-660.87,757.1039999999999,-667.482,865.5269999999999,-528.938,288.671,-68.8315,4.4884699999999995,9.09437,2.72831,55.6894,5.27873,-0.65,0.17,0.68,0.65,0.71
PER,2018,18.4022,271.797,-943.6669999999999,890.192,-679.377,815.42,-477.36,143.361,-45.1312,271.797,-1007.2,890.192,-742.91,815.42,-540.893,143.361,12.4402,271.746,-949.6289999999999,890.176,-685.3389999999999,815.403,-483.32199999999995,143.263,-72.6278,3.10399,9.09437,2.72831,57.5714,5.27873,-1.24,0.17,0.68,0.65,0.71
PER,2019,111.162,321.992,-832.7260000000001,766.029,-755.313,753.3510000000001,-552.7909999999999,358.63699999999994,48.7901,321.992,-895.0980000000001,766.029,-817.685,753.3510000000001,-615.164,358.63699999999994,107.008,321.955,-836.88,766.013,-759.466,753.335,-556.945,358.60400000000004,-71.4665,0.781471,9.09437,2.72831,58.2183,4.89729,-1.09,0.17,0.68,0.65,0.71
PER,2020,96.9809,305.707,-1197.93,741.48,-751.553,700.0269999999999,-491.36300000000006,255.24400000000003,34.5032,305.707,-1260.41,741.48,-814.03,700.0269999999999,-553.841,255.24400000000003,88.1511,305.668,-1206.76,741.4639999999999,-760.383,700.01,-500.19300000000004,255.197,-71.572,5.23064,9.09437,2.72831,53.6479,4.89729,-1.56,0.17,0.68,0.65,0.71
PER,mean,46.1863,185.391,-993.293,832.825,-778.191,809.961,-520.867,268.564,-16.2913,185.297,-1055.77,832.805,-840.669,809.939,-583.344,268.499,39.1638,185.227,-1000.32,832.789,-785.2139999999999,809.923,-527.889,268.45099999999996,-71.572,5.23064,9.09437,2.72831,55.4552,5.08634,-1.65,0.17,0.68,0.65,0.71
